person_age,person_gender,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_VENTURE,log_person_income,log_loan_amnt,whole_loan_percent_income,loan_credit,interest_burden,employment_experience_ratio,interest_per_credit_score,default_interest_interaction,high_loan_burden,high_interest_rate,annual_interest_amount,young_applicant,low_income_applicant,high_income_applicant,short_credit_history,loan_status
22.0,1,66772.0,0,7500.0,10.59,0.11,3.0,688,1,0,0,0,1,1,0,0,0,1,0,0,0,11.109054086200521,8.922791623969637,0.01301818127358773,8.95650871622836,1.1649,0.0,0.015392441838092382,10.59,0,0,794.25,1,0,0,0,0
23.0,1,39521.0,1,7000.0,14.26,0.18,4.0,623,0,0,0,0,0,0,0,0,0,0,1,0,0,10.584612757868747,8.853808274977197,0.027028668302927557,16.838860352723866,2.5667999999999997,0.2,0.02288924554913444,0.0,1,1,998.2,1,1,0,0,1
22.0,1,39660.0,0,7000.0,6.62,0.18,2.0,711,1,0,1,0,0,0,0,0,1,0,0,0,0,10.588123616077645,8.853808274977197,0.013449319213313162,9.562465960665659,1.1916,0.0,0.00931082980406353,6.62,0,0,463.4,1,1,0,1,0
24.0,1,39776.0,0,7000.0,13.98,0.18,2.0,574,1,0,1,0,0,0,0,0,0,0,0,1,0,10.591044134782829,8.853808274977197,0.026362630732099757,15.13215004022526,2.5164,0.0,0.0243554006544331,13.98,1,1,978.6,1,1,0,1,0
22.0,0,40408.0,1,7000.0,7.29,0.17,3.0,601,0,1,0,0,0,0,0,0,0,0,0,0,1,10.60680781141641,8.853808274977197,0.014361017620273213,8.6309715897842,1.2393,0.25,0.012129783673660926,0.0,0,0,510.3,1,1,0,0,0
26.0,1,66453.0,6,10000.0,8.94,0.15,3.0,692,1,1,0,0,0,1,0,0,0,0,1,0,0,11.104265257965523,9.210440366976517,0.014957940198335665,10.35089461724828,1.341,0.75,0.012919075125839487,8.94,0,0,894.0,0,0,0,0,0
22.0,0,66413.0,3,4000.0,12.53,0.06,2.0,679,1,1,0,0,0,1,0,0,0,0,0,0,0,11.10366315661368,8.294299608857235,0.00814900697152666,5.533175733666602,0.7517999999999999,0.75,0.018453608220245055,12.53,0,0,501.2,1,0,0,1,0
26.0,0,66249.0,1,24250.0,12.18,0.37,4.0,475,1,0,0,0,0,0,0,1,0,0,1,0,0,11.101190743848468,10.096213132628804,0.04824450180380081,22.916138356805387,4.5066,0.125,0.025642105209174516,12.18,1,0,2953.65,0,0,0,0,0
23.0,1,40822.0,0,7000.0,6.62,0.17,2.0,553,1,0,0,0,0,0,0,0,0,1,0,0,0,10.617000927048924,8.853808274977197,0.013066483758757533,7.225765518592915,1.1254000000000002,0.0,0.01197106688612827,6.62,0,0,463.4,1,1,0,1,0
23.0,0,40532.0,2,7000.0,7.9,0.17,2.0,692,1,0,1,0,0,0,0,0,0,0,0,0,1,10.609871736128069,8.853808274977197,0.015370571400375012,10.636435409059509,1.3430000000000002,0.4,0.011416184954600889,7.9,0,0,553.0,1,1,0,1,0
23.0,0,40498.0,0,7000.0,13.61,0.17,4.0,633,1,0,1,0,0,0,0,0,1,0,0,0,0,10.60903256143177,8.853808274977197,0.02525309891846511,15.985211615388415,2.3137,0.0,0.02150078985544899,13.61,1,1,952.7,1,1,0,0,0
22.0,0,58975.0,0,12000.0,12.42,0.2,4.0,646,0,1,0,0,0,1,0,0,0,1,0,0,0,10.98488586046955,9.392745258631441,0.0273064857990674,17.639989826197542,2.484,0.0,0.019226006162188846,0.0,1,0,1490.4,1,0,0,0,1
26.0,1,66431.0,6,4800.0,11.01,0.07,2.0,598,0,0,0,0,0,1,0,0,0,0,0,0,0,11.103934147085505,8.476579508530941,0.008677876292694675,5.189370023031415,0.7707,0.75,0.018411371206669948,0.0,0,0,528.48,0,0,0,1,0
24.0,1,59036.0,0,8000.0,11.01,0.14,4.0,699,0,0,0,0,1,1,0,0,0,1,0,0,0,10.9859196449752,8.987321812850125,0.016274815366894776,11.376095941459448,1.5414,0.0,0.015751072938839667,0.0,0,0,880.8,1,0,0,0,1
22.0,0,40983.0,0,7000.0,11.01,0.17,2.0,557,0,0,0,0,0,0,0,0,1,0,0,0,0,10.620937025619039,8.853808274977197,0.02051338359807725,11.425954664129028,1.8717000000000001,0.0,0.019766606786774495,0.0,1,0,770.7,1,1,0,1,0
24.0,0,40928.0,4,7000.0,14.27,0.17,3.0,645,0,0,0,0,0,0,0,0,0,0,0,1,0,10.619594137230983,8.853808274977197,0.026116594996090696,16.8452037724785,2.4259,0.6666666666666666,0.022124030973451114,0.0,1,1,998.9,1,1,0,0,1
24.0,0,41172.0,1,7000.0,13.61,0.17,4.0,668,0,1,0,0,0,0,0,0,0,0,0,0,0,10.6255379807028,8.853808274977197,0.024839696881375693,16.592917516758963,2.3137,0.16666666666666666,0.02037425146650561,0.0,1,1,952.7,1,1,0,0,0
26.0,0,41547.0,6,7000.0,8.0,0.17,2.0,672,0,1,0,0,0,0,0,0,0,0,0,0,1,10.634604664347702,8.853808274977197,0.015163549714780851,10.189905408332733,1.36,0.75,0.011904761887046485,0.0,0,0,560.0,0,1,0,1,0
24.0,1,41841.0,0,7000.0,13.16,0.17,3.0,708,0,0,0,0,1,0,0,0,1,0,0,0,0,10.641655898743593,8.853808274977197,0.023689682368968238,16.77229511722951,2.2372,0.0,0.018587570595215295,0.0,1,1,921.2,1,1,0,0,1
23.0,0,42416.0,2,7000.0,10.99,0.17,4.0,660,0,0,1,0,0,0,0,0,0,0,0,0,0,10.65530450425995,8.853808274977197,0.019787344398340248,13.059647302904564,1.8683,0.4,0.016651515126285585,0.0,1,0,769.3,1,1,0,0,0
23.0,1,42918.0,1,7000.0,11.99,0.16,2.0,650,0,1,0,0,0,0,0,0,0,0,0,1,0,10.667069897311976,8.853808274977197,0.021186914581294562,13.771494477841465,1.9184,0.2,0.01844615381777515,0.0,1,0,839.3,1,1,0,1,1
20.0,0,42674.0,0,7000.0,13.61,0.16,2.0,636,1,1,0,0,0,0,0,0,0,0,0,1,0,10.661368547662642,8.853808274977197,0.02396541219477902,15.242002155879458,2.1776,0.0,0.02139937103553558,13.61,1,1,952.7,1,1,0,1,0
22.0,0,66699.0,0,8000.0,11.01,0.12,2.0,684,0,0,1,0,0,0,0,1,0,1,0,0,0,11.107960231903714,8.987321812850125,0.014405013568419316,9.853029280798813,1.3212,0.0,0.016096491204537294,0.0,0,0,880.8,1,0,0,1,0
24.0,1,43136.0,0,7000.0,12.69,0.16,2.0,582,0,0,1,0,0,0,0,0,0,0,0,1,0,10.672136376495851,8.853808274977197,0.022215782640949554,12.92958549703264,2.0303999999999998,0.0,0.021804123673876075,0.0,1,0,888.3,1,1,0,1,0
26.0,0,66875.0,2,5000.0,16.82,0.07,4.0,659,0,1,0,0,0,1,0,0,0,1,0,0,0,11.110595437357537,8.517393171418904,0.013323364485981308,8.780097196261682,1.1774000000000002,0.25,0.025523520446853534,0.0,0,1,841.0,0,0,0,0,0
23.0,0,43253.0,0,7000.0,6.03,0.16,2.0,564,1,0,0,0,1,0,0,0,1,0,0,0,0,10.674844993632634,8.853808274977197,0.011377245508982036,6.416766467065869,0.9648000000000001,0.0,0.010691489342745587,6.03,0,0,422.1,1,1,0,1,0
24.0,0,67039.0,2,1000.0,8.59,0.01,2.0,597,1,0,1,0,0,0,0,1,0,0,0,0,1,11.113044735155965,6.90875477931522,0.0014305105983084473,0.8540148271901431,0.0859,0.3333333333333333,0.014388609691141358,8.59,0,0,85.9,1,0,0,1,0
25.0,0,66768.0,4,3000.0,10.99,0.04,2.0,631,1,0,0,0,0,1,0,0,0,0,1,0,0,11.108994179953779,8.006700845440367,0.005387311286843997,3.399393421998562,0.4396,0.5714285714285714,0.017416798704569258,10.99,0,0,329.7,0,0,0,1,0
25.0,1,59746.0,1,6000.0,15.23,0.1,3.0,646,0,0,0,0,0,1,0,0,0,0,0,0,0,10.997874259328212,8.699681400989514,0.016298999096173803,10.529153416128278,1.5230000000000001,0.14285714285714285,0.02357585135669373,0.0,0,1,913.8,0,0,0,0,1
24.0,0,43339.0,0,7000.0,5.99,0.16,2.0,624,1,0,0,0,1,0,0,0,0,0,0,0,0,10.67683127509035,8.853808274977197,0.011290062068806388,7.044998730935186,0.9584,0.0,0.009599358958975387,5.99,0,0,419.3,1,1,0,1,0
26.0,1,43149.0,4,7000.0,10.99,0.16,4.0,670,1,1,0,0,0,0,0,0,0,0,0,0,1,10.672437696511574,8.853808274977197,0.01945120396764699,13.032306658323483,1.7584,0.5,0.0164029850501448,10.99,1,0,769.3,0,1,0,0,0
23.0,0,66937.0,0,5500.0,6.03,0.08,3.0,563,1,1,0,0,0,1,0,0,0,1,0,0,0,11.111522096816735,8.612685172875459,0.005776326994039171,3.2520720976440534,0.48240000000000005,0.0,0.010710479554688315,6.03,0,0,331.65,1,0,0,0,0
23.0,0,42867.0,0,7000.0,10.99,0.16,3.0,644,0,0,0,0,0,0,0,0,0,1,0,0,0,10.665880905832887,8.853808274977197,0.01957916345907108,12.608981267641775,1.7584,0.0,0.017065217364805565,0.0,1,0,769.3,1,1,0,0,0
22.0,1,66889.0,2,25000.0,12.42,0.37,2.0,675,0,0,1,0,0,1,0,0,1,0,0,0,0,11.110804758112454,10.12667110305036,0.05015772399049171,33.85646369358191,4.5954,0.5,0.018399999972740742,0.0,1,0,3105.0,1,0,0,1,0
25.0,1,42820.0,4,7000.0,8.94,0.16,3.0,661,1,1,0,0,0,0,0,0,0,0,0,0,0,10.66478391544408,8.853808274977197,0.016249416160672582,10.740864082204578,1.4304,0.5714285714285714,0.013524962158056032,8.94,0,0,625.8,0,1,0,0,0
23.0,1,67132.0,3,2100.0,11.49,0.03,3.0,691,0,0,0,0,1,1,0,0,0,1,0,0,0,11.114431005342865,7.650168700845001,0.003907078591431806,2.6997913066793777,0.3447,0.6,0.016628075229192366,0.0,0,0,241.29,1,0,0,0,0
21.0,0,42781.0,0,7000.0,11.34,0.16,3.0,623,0,0,0,0,0,0,0,0,0,0,0,0,1,10.663872732361751,8.853808274977197,0.020191206376662538,12.57912157266076,1.8144,0.0,0.018202247161794145,0.0,1,0,793.8,1,1,0,0,0
21.0,1,35775.0,0,7000.0,12.61,0.2,2.0,583,0,0,0,0,0,0,0,0,0,0,0,1,0,10.48503255651477,8.853808274977197,0.026630328441649195,15.52548148148148,2.5220000000000002,0.0,0.021629502535798453,0.0,1,0,882.7,1,1,0,1,1
23.0,0,66787.0,0,1925.0,10.59,0.03,4.0,643,1,0,1,0,0,1,0,0,0,0,0,1,0,11.109278702668847,7.563200592358071,0.003340582748139608,2.1479947070537677,0.3177,0.0,0.016469673380295997,10.59,0,0,203.8575,1,0,0,0,0
22.0,1,43483.0,0,7000.0,9.99,0.16,3.0,628,1,0,0,0,0,0,0,0,1,0,0,0,0,10.68014833332389,8.853808274977197,0.017691971575098314,11.11055814916174,1.5984,0.0,0.01590764328677127,9.99,1,0,699.3,1,1,0,0,0
24.0,1,67251.0,2,5500.0,5.99,0.08,4.0,689,1,0,0,0,1,1,0,0,0,0,0,0,1,11.11620203679882,8.612685172875459,0.00571664361868225,3.93876745327207,0.4792,0.3333333333333333,0.008693759058499624,5.99,0,0,329.45,1,0,0,0,0
22.0,1,36375.0,0,7000.0,14.22,0.19,3.0,624,0,0,1,0,0,0,0,0,0,1,0,0,0,10.501664495504846,8.853808274977197,0.0292893470790378,18.27655257731959,2.7018,0.0,0.022788461501941568,0.0,1,1,995.4,1,1,0,0,1
24.0,1,44144.0,1,7000.0,6.03,0.16,3.0,668,0,0,1,0,0,0,0,0,0,0,0,1,0,10.695234949335683,8.853808274977197,0.011147607828923522,7.446602029720913,0.9648000000000001,0.16666666666666666,0.00902694609427104,0.0,0,0,422.1,1,1,0,0,0
23.0,0,44406.0,0,7000.0,7.9,0.16,4.0,499,1,1,0,0,0,0,0,0,0,1,0,0,0,10.701152393651311,8.853808274977197,0.014029635634824122,7.000788181777237,1.264,0.0,0.015831663294926527,7.9,0,0,553.0,1,1,0,0,0
23.0,1,44117.0,1,7000.0,10.65,0.16,2.0,632,0,1,0,0,0,0,0,0,0,0,0,0,1,10.694623141424277,8.853808274977197,0.018484937779087426,11.682480676383253,1.7040000000000002,0.2,0.016851265796121416,0.0,1,0,745.5,1,1,0,1,0
23.0,0,44198.0,0,7000.0,9.99,0.16,3.0,624,1,0,0,0,0,0,0,0,0,1,0,0,0,10.696457443375463,8.853808274977197,0.017405764966740577,10.86119733924612,1.5984,0.0,0.01600961535895895,9.99,1,0,699.3,1,1,0,0,0
23.0,1,67149.0,1,15000.0,11.01,0.22,2.0,667,1,1,0,0,0,1,0,0,1,0,0,0,0,11.114684201951384,9.61587214452889,0.02682839655095385,17.89454049948622,2.4222,0.2,0.01650674660193891,11.01,1,0,1651.5,1,0,0,1,0
22.0,0,67040.0,0,12000.0,9.63,0.18,2.0,508,0,0,0,0,0,1,0,0,0,1,0,0,0,11.113059651512495,9.392745258631441,0.019027446300715994,9.665942720763725,1.7334,0.0,0.018956692876069502,0.0,1,0,1155.6000000000001,1,0,0,1,0
24.0,0,67131.0,0,10000.0,10.37,0.15,4.0,622,1,1,0,0,0,0,0,1,0,1,0,0,0,11.11441610942807,9.210440366976517,0.01693703356124592,10.534834875094962,1.5554999999999999,0.0,0.016672025696668768,10.37,0,0,1036.9999999999998,1,0,0,0,0
25.0,0,36942.0,0,7000.0,11.01,0.19,2.0,499,0,0,1,0,0,0,0,0,0,1,0,0,0,10.51713146323313,8.853808274977197,0.022757295219533322,11.355890314547128,2.0919,0.0,0.022064128212296336,0.0,1,0,770.7,0,1,0,1,1
26.0,0,44405.0,1,7000.0,8.94,0.16,3.0,677,0,0,1,0,0,0,0,0,0,0,0,0,1,10.701129874425522,8.853808274977197,0.015669406598356042,10.60818826708704,1.4304,0.125,0.013205317558042367,0.0,0,0,625.8,0,1,0,0,0
26.0,1,44556.0,3,7000.0,14.22,0.16,4.0,648,1,0,1,0,0,0,0,0,0,0,0,0,0,10.704524547379622,8.853808274977197,0.02391148217972888,15.494640452464314,2.2752000000000003,0.375,0.021944444410579564,14.22,1,1,995.4,0,1,0,0,0
23.0,1,38230.0,0,7000.0,11.01,0.18,3.0,611,0,1,0,0,0,0,0,0,0,0,1,0,0,10.551401983816316,8.853808274977197,0.021990583311535444,13.436246403348157,1.9817999999999998,0.0,0.018019639905041504,0.0,1,0,770.7,1,1,0,0,1
24.0,1,45293.0,3,7000.0,9.99,0.15,2.0,616,1,0,0,0,0,0,0,0,0,0,0,0,0,10.72092985236768,8.853808274977197,0.01698496456406067,10.462738171461373,1.4985,0.5,0.016217532441205305,9.99,0,0,699.3,1,1,0,1,0
24.0,0,45222.0,3,7000.0,7.51,0.15,4.0,561,1,0,0,0,0,0,0,0,0,0,0,1,0,10.71936108595781,8.853808274977197,0.01317279200389191,7.389936314183362,1.1264999999999998,0.5,0.013386809245299804,7.51,0,0,525.7,1,1,0,0,0
22.0,0,67251.0,0,5000.0,10.75,0.07,3.0,540,1,1,0,0,0,1,0,0,0,1,0,0,0,11.11620203679882,8.517393171418904,0.008735929577255356,4.7174019717178926,0.7525000000000001,0.0,0.01990740737054184,10.75,0,0,537.5,1,0,0,0,0
22.0,0,45619.0,2,7000.0,10.95,0.15,4.0,642,1,0,0,0,1,0,0,0,0,0,0,0,0,10.728101495838379,8.853808274977197,0.01833665797145926,11.772134417676845,1.6424999999999998,0.5,0.017056074739788044,10.95,1,0,766.5,1,1,0,0,0
25.0,0,45752.0,4,7000.0,12.42,0.15,3.0,606,1,0,0,0,1,0,0,0,1,0,0,0,0,10.731012642324293,8.853808274977197,0.020532435740514075,12.44265605875153,1.863,0.5714285714285714,0.020495049471130282,12.42,1,0,869.4,0,1,0,0,0
25.0,1,45647.0,7,7000.0,7.14,0.15,4.0,649,0,0,0,0,1,0,0,0,0,0,0,0,1,10.728715073453282,8.853808274977197,0.012482748044778409,8.101303481061187,1.071,1.0,0.01100154081509778,0.0,0,0,499.8,0,1,0,0,0
21.0,0,59839.0,0,15000.0,15.58,0.25,3.0,610,0,1,0,0,0,1,0,0,0,0,0,0,1,10.99942961264836,9.61587214452889,0.04156152342118017,25.352529286919903,3.895,0.0,0.02554098356468691,0.0,1,1,2337.0,1,0,0,0,1
21.0,1,45531.0,2,7000.0,10.99,0.15,3.0,660,1,0,1,0,0,0,0,0,1,0,0,0,0,10.726170654445108,8.853808274977197,0.018433594693725155,12.166172497858602,1.6485,0.6666666666666666,0.016651515126285585,10.99,1,0,769.3,1,1,0,0,0
23.0,0,66752.0,0,8000.0,14.35,0.12,4.0,610,1,0,1,0,0,1,0,0,0,0,0,0,0,11.108754519072777,8.987321812850125,0.018396452540747843,11.221836049856185,1.722,0.0,0.023524590125369525,14.35,1,1,1148.0,1,0,0,0,0
25.0,1,59829.0,0,5000.0,9.88,0.08,2.0,595,0,0,1,0,0,1,0,0,0,0,0,0,0,10.999262486384078,8.517393171418904,0.009092580521151951,5.4100854100854106,0.7904000000000001,0.0,0.016605041988899092,0.0,0,0,494.00000000000006,0,0,0,1,1
23.0,1,45931.0,3,7000.0,12.69,0.15,4.0,567,1,1,0,0,0,0,0,0,0,0,0,0,0,10.73491732089608,8.853808274977197,0.020863904552480897,11.829833881256668,1.9034999999999997,0.6,0.022380952341479802,12.69,1,0,888.3,1,1,0,0,0
22.0,0,46038.0,1,7000.0,11.01,0.15,3.0,610,1,0,1,0,0,0,0,0,0,0,0,1,0,10.737244142356664,8.853808274977197,0.01826100178113732,11.139211086493766,1.6515,0.25,0.01804918029828003,11.01,1,0,770.7,1,1,0,0,0
25.0,1,66498.0,0,10000.0,8.94,0.15,2.0,537,1,0,0,0,0,1,0,0,0,0,0,0,1,11.104942188936894,9.210440366976517,0.014947817979488106,8.026978254985112,1.341,0.0,0.016648044661735483,8.94,0,0,894.0,0,0,0,1,0
22.0,1,39441.0,0,7000.0,11.01,0.18,4.0,660,0,1,0,0,0,0,0,0,0,0,0,0,0,10.582586517370014,8.853808274977197,0.021315382470018508,14.068152430212216,1.9817999999999998,0.0,0.0166818181565427,0.0,1,0,770.7,1,1,0,0,1
26.0,0,46770.0,2,7000.0,7.51,0.15,3.0,630,0,0,1,0,0,0,0,0,0,1,0,0,0,10.75301863171864,8.853808274977197,0.01273679709215309,8.024182168056447,1.1264999999999998,0.25,0.011920634901713278,0.0,0,0,525.7,0,1,0,0,0
25.0,1,47128.0,2,7000.0,9.99,0.15,2.0,680,0,0,0,0,1,0,0,0,1,0,0,0,0,10.76064380178476,8.853808274977197,0.016323629264980478,11.100067900186724,1.4985,0.2857142857142857,0.014691176448983564,0.0,0,0,699.3,0,1,0,1,0
23.0,0,47191.0,0,7000.0,11.14,0.15,2.0,528,1,0,1,0,0,0,0,0,0,0,0,1,0,10.761979665682912,8.853808274977197,0.01800767095420737,9.508050263821492,1.671,0.0,0.021098484808525598,11.14,1,0,779.8,1,1,0,1,0
21.0,1,48823.0,0,7000.0,14.96,0.14,2.0,688,0,1,0,0,0,0,0,0,0,1,0,0,0,10.795977274224331,8.853808274977197,0.022882657763758883,15.743268541466112,2.0944000000000003,0.0,0.021744186014906706,0.0,1,1,1047.2,1,0,0,1,0
22.0,1,48729.0,0,7000.0,9.63,0.14,4.0,653,1,1,0,0,0,0,0,0,0,0,0,0,0,10.794050135837551,8.853808274977197,0.015270167661967206,9.971419483264585,1.3482000000000003,0.0,0.014747320038671793,9.63,0,0,674.1,1,0,0,0,0
22.0,0,59391.0,0,10000.0,14.11,0.17,4.0,569,0,1,0,0,0,0,1,0,1,0,0,0,0,10.991914816145872,9.210440366976517,0.025441565220319578,14.47625061036184,2.3987000000000003,0.0,0.02479789099332532,0.0,1,1,1411.0,1,0,0,0,1
24.0,0,66925.0,0,12000.0,11.26,0.18,3.0,609,0,0,1,0,0,0,0,1,0,0,0,0,1,11.111342810376286,9.392745258631441,0.021982816585730296,13.38753530070975,2.0267999999999997,0.0,0.01848932673482869,0.0,1,0,1351.2,1,0,0,0,0
24.0,0,66958.0,0,19000.0,10.83,0.28,3.0,631,1,0,0,0,0,1,0,0,0,0,0,1,0,11.111835770762712,9.852246888342531,0.033568804325099316,21.18191552913767,3.0324000000000004,0.0,0.01716323293634987,10.83,1,0,2057.7,1,0,0,0,0
24.0,0,48647.0,5,7000.0,13.11,0.14,3.0,663,1,0,1,0,0,0,0,0,0,0,0,1,0,10.792365976799946,8.853808274977197,0.020303410282237342,13.461161017123358,1.8354000000000001,0.8333333333333334,0.019773755626283928,13.11,1,1,917.7,1,0,0,0,0
22.0,1,48769.0,0,7000.0,10.65,0.14,2.0,697,0,1,0,0,0,0,0,0,1,0,0,0,0,10.794870648704098,8.853808274977197,0.016721687957513994,11.655016506387254,1.491,0.0,0.015279770422841076,0.0,0,0,745.5,1,0,0,1,0
22.0,1,48733.0,0,7000.0,7.9,0.14,2.0,489,1,0,0,0,0,0,0,0,0,0,0,1,0,10.794132217426698,8.853808274977197,0.012783945170623602,6.251349188434941,1.106,0.0,0.01615541918986622,7.9,0,0,553.0,1,0,0,1,0
22.0,1,48763.0,1,7000.0,11.99,0.14,4.0,663,0,0,0,0,0,0,0,0,0,1,0,0,0,10.794747614685036,8.853808274977197,0.018647335069622458,12.36318315115969,1.6786,0.25,0.01808446452777607,0.0,1,0,839.3,1,0,0,0,0
22.0,0,48556.0,0,7000.0,11.11,0.14,3.0,666,0,1,0,0,0,0,0,0,1,0,0,0,0,10.790493644582789,8.853808274977197,0.01745819260235604,11.627156273169124,1.5554000000000001,0.0,0.016681681656634112,0.0,1,0,777.7,1,0,0,0,0
21.0,1,49005.0,0,7000.0,14.46,0.14,3.0,676,1,0,0,0,0,0,0,0,0,1,0,0,0,10.799698018576091,8.853808274977197,0.02208346087133966,14.928419549025609,2.0244000000000004,0.0,0.0213905325127359,14.46,1,1,1012.2,1,0,0,0,0
24.0,0,49156.0,5,7000.0,7.88,0.14,4.0,603,1,0,0,0,0,0,0,0,0,0,0,0,1,10.802774536594097,8.853808274977197,0.01264545528521442,7.625209536984295,1.1032000000000002,0.8333333333333334,0.013067993344829198,7.88,0,0,551.6,1,0,0,0,0
22.0,1,49026.0,0,7000.0,11.14,0.14,4.0,498,1,0,0,0,0,0,0,0,0,1,0,0,0,10.800126445744926,8.853808274977197,0.017333659690776323,8.632162526006608,1.5596000000000003,0.0,0.02236947786672796,11.14,1,0,779.8,1,0,0,0,0
22.0,0,67005.0,0,20000.0,11.71,0.3,2.0,564,1,0,0,0,0,1,0,0,0,0,0,1,0,11.112537446602346,9.90353755128617,0.037937467353182604,21.39673158719499,3.5130000000000003,0.0,0.020762411310704946,11.71,1,0,2342.0000000000005,1,0,0,1,0
25.0,1,48477.0,2,7000.0,8.94,0.14,3.0,680,0,1,0,0,0,0,0,0,1,0,0,0,0,10.788865365766808,8.853808274977197,0.014353198423994884,9.760174928316522,1.2516,0.2857142857142857,0.013147058804195502,0.0,0,0,625.8,0,0,0,0,0
24.0,0,41706.0,1,7000.0,17.04,0.17,2.0,625,0,0,0,0,0,0,0,0,0,1,0,0,0,10.638424259406456,8.853808274977197,0.030278616985565627,18.924135615978518,2.8968000000000003,0.16666666666666666,0.0272639999563776,0.0,1,1,1192.8,1,1,0,1,1
23.0,0,66831.0,0,7200.0,11.71,0.11,3.0,706,0,0,1,0,0,1,0,0,0,0,0,0,1,11.109937286736956,8.881975184248867,0.013693046640032321,9.667290927862819,1.2881,0.0,0.016586402242795464,0.0,0,0,843.12,1,0,0,0,0
23.0,1,67116.0,5,7500.0,7.51,0.11,2.0,674,0,0,0,0,0,1,0,0,0,0,0,0,0,11.114192644075443,8.922791623969637,0.009509654925800108,6.409507419989272,0.8261,1.0,0.011142433217889564,0.0,0,0,563.25,1,0,0,1,0
23.0,0,49133.0,2,7000.0,11.58,0.14,3.0,685,0,0,1,0,0,0,0,0,0,0,0,1,0,10.802306538498243,8.853808274977197,0.01792278102293774,12.277105000712352,1.6212000000000002,0.4,0.016905109464372105,0.0,1,0,810.6,1,0,0,0,0
24.0,1,49174.0,6,7000.0,11.34,0.14,2.0,619,0,0,0,0,1,0,0,0,0,1,0,0,0,10.80314064325726,8.853808274977197,0.017566193516899174,10.873473786960588,1.5876000000000001,1.0,0.018319870729693263,0.0,1,0,793.8,1,0,0,1,0
24.0,1,48960.0,1,7000.0,13.23,0.14,3.0,522,0,0,1,0,0,0,0,0,0,0,0,1,0,10.798779341814225,8.853808274977197,0.02034517973856209,10.620183823529413,1.8522000000000003,0.16666666666666666,0.02534482753765359,0.0,1,1,926.1,1,0,0,0,0
23.0,0,42200.0,3,7000.0,18.3,0.17,3.0,632,0,1,0,0,0,0,0,0,1,0,0,0,0,10.650199196425806,8.853808274977197,0.03201421800947867,20.23298578199052,3.111,0.6,0.02895569615671567,0.0,1,1,1281.0,1,1,0,0,1
24.0,1,66682.0,2,15000.0,9.91,0.22,3.0,538,1,0,0,0,0,1,0,0,0,0,0,1,0,11.107705326854465,9.61587214452889,0.02454185537326415,13.203518190816112,2.1802,0.3333333333333333,0.018420074315204323,9.91,1,0,1486.5,1,0,0,0,0
25.0,0,66982.0,1,15000.0,15.27,0.22,3.0,607,1,0,0,0,1,1,0,0,0,0,0,0,0,11.112194134834576,9.61587214452889,0.03643516168522887,22.11614314293392,3.3594,0.14285714285714285,0.02515650737206506,15.27,1,1,2290.5,0,0,0,0,0
24.0,1,49991.0,3,7000.0,11.86,0.14,2.0,668,1,0,0,0,1,0,0,0,0,0,0,1,0,10.819618271608917,8.853808274977197,0.018007241303434618,12.028837190694325,1.6604,0.5,0.017754490991385492,11.86,1,0,830.2,1,0,0,1,0
21.0,1,50198.0,0,7000.0,5.79,0.14,3.0,619,1,0,0,0,0,0,0,0,0,1,0,0,0,10.823750385162683,8.853808274977197,0.009468504721303637,5.8610044224869515,0.8106000000000001,0.0,0.009353796430769312,5.79,0,0,405.3,1,0,0,0,0
22.0,0,66936.0,1,11100.0,16.77,0.17,2.0,586,1,0,1,0,0,1,0,0,0,1,0,0,0,11.111507157507678,9.314790473332646,0.029467999282897096,17.2682475797777,2.8509,0.25,0.02861774739143729,16.77,1,1,1861.47,1,0,0,1,0
23.0,0,66801.0,0,2800.0,11.01,0.04,2.0,513,1,0,0,0,0,1,0,0,0,0,0,1,0,11.1094882991963,7.937731775260109,0.005034056376401551,2.5824709210939956,0.4404,0.0,0.02146198826225733,11.01,0,0,308.28,1,0,0,1,0
24.0,0,67288.0,1,3100.0,11.71,0.05,2.0,666,1,0,1,0,0,1,0,0,0,0,0,0,0,11.116752055022747,8.03947991910045,0.0058555760313874685,3.899813636904054,0.5855,0.16666666666666666,0.01758258255618231,11.71,0,0,363.01,1,0,0,1,0
22.0,0,66692.0,0,1400.0,13.49,0.02,3.0,621,1,0,0,0,1,1,0,0,0,1,0,0,0,11.107855278870101,7.244941546337007,0.0030417441372278535,1.888923109218497,0.2698,0.0,0.02172302734022057,13.49,0,1,188.86,1,0,0,0,0
22.0,1,43352.0,0,7000.0,18.09,0.16,2.0,672,0,0,0,0,1,0,0,0,0,0,0,1,0,10.67713118396644,8.853808274977197,0.030824414098542165,20.714006274220335,2.8944,0.0,0.026919642817083866,0.0,1,1,1266.3,1,1,0,1,1
